Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,DistrictId_counts,AverageSquareMeterPrice
6737,59,2.0,74.48298,32.78126,3.0,14,14.0,2017,0.019508796,B,B,37,7687,11,176.0,5,5,B,348780.38,0,1,0,1,0,1,67,4746.4946
6960,52,2.0,61.061478,32.78126,3.0,4,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,163575.56,0,1,0,1,0,1,143,3089.185
4241,88,1.0,44.556477,32.78126,3.0,9,1.0,1977,0.1273759,B,B,43,8429,3,,3,9,B,209155.0,0,1,0,1,0,1,64,4330.6064
3876,100,4.0,104.76902,79.31665,8.0,4,8.0,1960,0.20014681,B,B,23,3975,8,770.0,2,0,B,600903.8,0,1,0,1,0,1,25,5093.9297
2999,1,3.0,87.84415,32.78126,3.0,2,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,254248.66,0,1,0,1,0,1,652,3212.334
2696,27,2.0,55.293594,27.051779,8.0,7,5.0,1991,0.07542368,B,B,11,3097,0,,0,0,B,144381.98,0,1,0,1,0,1,851,2766.0232
12542,1,1.0,44.20442,10.0,3.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,160181.05,0,1,0,1,0,1,652,3212.334
16591,37,2.0,48.228054,28.932016,6.0,5,9.0,1973,0.1278116,B,B,28,7287,5,320.0,1,3,B,88720.33,0,1,0,1,0,1,72,4333.495
13692,51,2.0,53.13597,33.417377,9.0,11,12.0,1974,0.015016892,B,B,17,3079,59,2890.0,0,8,B,280746.25,0,1,0,1,0,1,5,4549.606
10064,23,1.0,42.52381,32.78126,3.0,2,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,109315.26,0,1,0,1,0,1,565,2284.1086
10143,1,3.0,83.65077,32.78126,3.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,271505.06,0,1,0,1,0,1,652,3212.334
12724,130,4.0,78.110886,51.853348,8.0,5,5.0,1958,0.34107193,B,B,27,5664,48,2300.0,3,11,B,316908.47,0,1,0,1,0,1,29,4471.177
16028,44,4.0,103.357124,66.48175,10.0,15,18.0,2000,0.036122292,B,B,24,4378,0,1036.0,1,1,B,437758.28,0,1,0,1,0,1,104,4572.484
7194,1,2.0,54.83116,55.028625,3.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,180819.77,0,1,0,1,0,1,652,3212.334
11756,11,1.0,32.101803,20.441824,6.0,11,9.0,1971,0.000169676,B,B,36,5992,0,,1,1,B,147489.52,0,1,0,1,0,1,129,4055.9749
3116,94,2.0,42.362404,24.450235,6.0,13,17.0,1974,0.1273759,B,B,43,8429,3,,3,9,B,208793.45,0,1,0,1,0,1,89,4194.537
16150,34,3.0,83.59045,10.0,3.0,16,1.0,2015,0.069753364,B,B,53,13670,4,,1,11,B,315641.22,0,1,0,1,0,1,111,4338.7114
4242,126,1.0,39.861706,20.328203,9.0,9,12.0,1973,0.33389154,B,B,30,6564,1,,0,0,B,160591.48,0,1,0,1,0,1,11,3548.1726
10253,9,3.0,78.56567,74.61616,3.0,4,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,227573.48,0,1,0,1,0,1,294,3266.0254
14768,52,2.0,65.484886,32.78126,3.0,15,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,179831.14,0,1,0,1,0,1,143,3089.185
14043,1,2.0,40.860043,22.484823,7.0,4,9.0,1969,0.03627009,B,B,6,1318,1,200.0,1,1,B,139370.94,0,1,0,1,0,1,652,3212.334
7503,25,2.0,61.87467,32.78126,3.0,15,16.0,2014,0.069753364,B,B,53,13670,4,,1,11,B,273516.28,0,1,0,1,0,1,77,4104.3984
14978,9,2.0,56.83581,37.694168,8.0,7,17.0,2007,0.16153175,B,B,25,5648,1,30.0,2,4,B,201808.23,0,1,0,1,0,1,294,3266.0254
8832,1,3.0,83.26074,79.438324,3.0,15,21.0,2020,0.007122317,B,B,1,264,0,,0,1,B,242243.1,0,1,0,1,0,1,652,3212.334
6956,187,1.0,40.5223,32.78126,3.0,4,10.0,1977,0.041116353,B,B,53,14892,4,,1,4,B,130879.53,0,1,0,1,0,1,10,3609.655
7035,9,1.0,43.591763,32.78126,3.0,6,18.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,129277.64,0,1,0,1,0,1,294,3266.0254
4150,10,1.0,38.213505,20.001862,8.0,8,16.0,1984,0.28279766,B,B,33,8667,2,,0,6,B,167742.77,0,1,0,1,0,1,56,4377.498
14662,23,1.0,148.17903,32.78126,3.0,1,2.0,1977,0.014072961,B,B,2,475,0,,0,0,B,160902.86,0,1,0,1,0,1,565,2284.1086
10608,52,1.0,42.03685,41.700817,3.0,12,17.0,2016,0.371149,B,B,34,7065,1,750.0,2,5,B,113791.95,0,1,0,1,0,1,143,3089.185
4104,45,2.0,51.767197,31.58199,8.0,9,12.0,1970,0.19578105,B,B,23,5212,6,,3,2,B,238730.47,0,1,0,1,0,1,116,5164.709
4721,27,1.0,39.63984,32.78126,3.0,6,19.0,2015,0.21140121,B,B,9,1892,0,,0,1,B,112569.19,0,1,0,1,0,1,851,2766.0232
4534,87,1.0,35.741367,23.389242,6.0,11,9.0,1978,0.10045574,B,B,43,7227,0,,1,6,A,178148.48,0,1,0,1,1,0,27,4337.4814
3968,52,2.0,54.937973,32.003857,9.0,3,17.0,1990,0.371149,B,B,34,7065,1,750.0,2,5,B,191073.27,0,1,0,1,0,1,143,3089.185
15402,27,2.0,58.5211,10.0,3.0,4,17.0,2014,0.072157584,B,B,2,629,1,,0,0,A,142393.08,0,1,0,1,1,0,851,2766.0232
11941,46,3.0,58.35147,45.237534,5.0,4,9.0,1971,0.18878376,B,B,31,6137,4,,0,1,B,278441.84,0,1,0,1,0,1,119,4439.8765
3491,7,1.0,33.71574,15.744631,7.0,2,4.0,1953,0.035145268,B,B,42,9292,3,2620.0,0,3,B,169647.9,0,1,0,1,0,1,92,4489.8193
14393,83,4.0,116.72895,73.217255,11.0,15,17.0,1990,0.007720282,B,B,38,4788,2,,0,4,B,551921.2,0,1,0,1,0,1,31,4236.5195
13541,46,2.0,47.692764,28.211372,6.0,4,9.0,1968,0.0,B,B,47,11319,0,1145.0,3,5,B,218372.22,0,1,0,1,0,1,119,4439.8765
15410,4,3.0,73.89574,53.784706,7.0,6,9.0,1962,0.32701802,B,B,12,2270,23,2500.0,1,0,B,334046.72,0,1,0,1,0,1,11,5247.142
15399,84,1.0,37.51277,22.646366,10.0,8,12.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B,188402.92,0,1,0,1,0,1,80,4142.9463
15757,61,1.0,41.8649,14.529923,6.0,2,12.0,1982,0.30032253,B,B,52,10311,6,,1,9,B,165369.28,0,1,0,1,0,1,118,4344.9434
7144,1,2.0,67.2776,32.78126,3.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,212577.94,0,1,0,1,0,1,652,3212.334
9697,8,1.0,44.538857,23.07956,8.0,5,12.0,1981,0.219006,B,B,28,6746,3,,1,4,B,185960.16,0,1,0,1,0,1,142,4022.329
13362,90,1.0,40.540436,19.233952,8.0,10,17.0,1991,0.24603155,B,A,22,3151,4,2715.0,3,3,B,178495.88,0,1,1,0,0,1,72,4405.3716
5497,58,1.0,37.686424,10.0,3.0,2,17.0,1977,0.43788525,B,B,23,5735,3,1084.0,0,5,B,72950.87,0,1,0,1,0,1,179,3021.675
9019,27,3.0,82.85754,32.78126,10.0,5,20.0,1977,0.072157584,B,B,2,629,1,,0,0,A,244604.22,0,1,0,1,1,0,851,2766.0232
3636,61,2.0,56.559032,33.345745,8.0,6,12.0,1982,0.30032253,B,B,52,10311,6,,1,9,B,275564.1,0,1,0,1,0,1,118,4344.9434
7118,78,1.0,34.108765,20.751923,6.0,3,9.0,1974,0.219006,B,B,28,6746,3,,1,4,B,147057.3,0,1,0,1,0,1,46,4277.3516
14543,120,4.0,96.73099,53.589222,17.0,4,5.0,1918,0.000699119,B,B,14,3369,24,4129.0,0,3,B,376419.53,0,1,0,1,0,1,26,4736.922
6812,27,1.0,41.728985,32.78126,3.0,11,1.0,1977,0.011654127,B,B,4,915,0,,0,0,B,112236.13,0,1,0,1,0,1,851,2766.0232
16364,1,2.0,65.82219,54.14865,9.0,3,9.0,2019,0.007122317,B,B,1,264,0,,0,1,B,199316.89,0,1,0,1,0,1,652,3212.334
14397,30,2.0,92.33893,40.219734,3.0,4,2.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,189183.0,0,1,0,1,0,1,228,2849.4146
10404,6,1.0,43.61343,10.0,3.0,3,17.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,128710.47,0,1,0,1,0,1,511,2905.763
275,1,1.0,53.47263,32.78126,3.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,174339.69,0,1,0,1,0,1,652,3212.334
6350,8,3.0,85.386665,51.70979,10.0,8,14.0,2010,0.43788525,B,B,23,5735,3,1084.0,0,5,B,395069.06,0,1,0,1,0,1,142,4022.329
10083,1,3.0,85.84934,32.78126,3.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,306428.78,0,1,0,1,0,1,652,3212.334
16646,8,1.0,38.754856,22.549915,9.0,12,16.0,1990,0.43788525,B,B,23,5735,3,1084.0,0,5,B,180721.94,0,1,0,1,0,1,142,4022.329
8326,27,1.0,36.45157,32.78126,3.0,16,25.0,1977,0.072157584,B,B,2,629,1,,0,0,A,111215.555,0,1,0,1,1,0,851,2766.0232
11652,11,3.0,63.276424,40.48103,8.0,5,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,241241.47,0,1,0,1,0,1,129,4055.9749
9910,128,1.0,40.45385,23.443916,10.0,11,22.0,1990,0.0,B,B,27,4798,0,30.0,2,8,B,188804.23,0,1,0,1,0,1,64,4312.128
12527,28,2.0,49.43134,31.043217,6.0,3,9.0,1969,0.000995363,B,B,42,7651,1,,1,5,B,199113.31,0,1,0,1,0,1,79,4373.9766
6348,168,1.0,46.868225,32.78126,3.0,9,1.0,1977,0.34107193,B,B,27,5664,48,2300.0,3,11,B,183431.4,0,1,0,1,0,1,11,4078.2139
12390,72,3.0,97.49068,99.323555,29.247204,22,25.0,2019,0.21047324,B,B,11,2398,2,1994.0,3,0,B,445074.97,0,1,0,1,0,1,10,4553.2397
5672,104,3.0,62.086353,44.126225,5.0,9,9.0,1970,0.21251535,B,B,19,3293,16,628.0,3,7,B,255033.73,0,1,0,1,0,1,11,6213.4614
1704,87,2.0,53.88148,32.887497,8.0,10,17.0,1989,0.10045574,B,B,43,7227,0,,1,6,A,221859.55,0,1,0,1,1,0,27,4337.4814
9662,130,1.0,32.83684,22.312664,6.0,3,9.0,1969,0.049637258,B,B,34,7759,0,229.0,1,3,B,210298.9,0,1,0,1,0,1,29,4471.177
3089,38,3.0,90.34857,32.78126,3.0,15,17.0,1977,0.060753047,B,B,15,2787,2,520.0,0,7,B,413594.25,0,1,0,1,0,1,36,4515.7954
7723,53,2.0,53.246025,25.533983,6.0,18,17.0,1973,0.31392455,B,B,22,4625,11,3855.0,2,10,B,283908.62,0,1,0,1,0,1,174,4835.4014
16134,111,2.0,47.285603,30.476912,5.0,3,5.0,1971,0.13564979,B,B,46,7960,6,350.0,3,11,B,196611.81,0,1,0,1,0,1,49,4985.0625
15146,26,1.0,35.20946,19.83362,7.0,15,16.0,1969,0.19578105,B,B,23,5212,6,,3,2,B,172615.66,0,1,0,1,0,1,65,4718.3667
5592,130,2.0,49.27917,30.7661,5.0,2,5.0,1965,0.049637258,B,B,34,7759,0,229.0,1,3,B,198692.8,0,1,0,1,0,1,29,4471.177
6081,39,1.0,47.022,18.049314,12.0,12,17.0,2008,0.42882583,B,B,25,5011,8,730.0,0,2,B,227713.9,0,1,0,1,0,1,57,4089.0112
4866,62,1.0,38.005974,10.0,3.0,13,15.0,2017,0.072157584,B,B,2,629,1,,0,0,A,107147.61,0,1,0,1,1,0,247,2818.7493
10017,111,2.0,53.86063,33.974415,8.0,4,17.0,2001,0.09344257,B,B,23,4635,5,3300.0,2,4,B,286341.22,0,1,0,1,0,1,49,4985.0625
13777,21,1.0,39.424805,20.672321,7.0,5,17.0,2005,0.034331497,B,B,25,5487,3,,0,4,B,208314.08,0,1,0,1,0,1,165,4084.277
10690,13,3.0,86.95743,47.50481,10.0,14,16.0,2003,0.0907991,B,B,74,19083,2,,5,15,B,356962.2,0,1,0,1,0,1,97,4215.115
3003,11,3.0,82.71563,54.3912,8.0,4,5.0,1958,0.22582495,A,B,41,6558,7,1548.0,3,2,B,302642.75,1,0,0,1,0,1,129,4055.9749
15838,208,2.0,53.121384,33.93592,7.0,7,7.0,1954,0.08194346,B,B,20,2738,20,,1,4,B,428928.88,0,1,0,1,0,1,2,8005.6045
6385,6,1.0,43.612946,10.0,3.0,11,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,123985.0,0,1,0,1,0,1,511,2905.763
380,95,2.0,68.178925,34.851017,11.0,6,5.0,1936,0.34107193,B,B,27,5664,48,2300.0,3,11,B,374737.66,0,1,0,1,0,1,15,5552.3555
5616,85,3.0,105.44359,107.92786,15.0,11,12.0,1977,0.072157584,B,B,2,629,1,,0,0,A,250727.27,0,1,0,1,1,0,76,4134.228
4103,23,2.0,66.79384,45.474243,9.0,19,17.0,2018,0.07577875,B,B,6,1437,3,,0,2,B,167591.8,0,1,0,1,0,1,565,2284.1086
4056,6,2.0,54.843548,34.17923,9.0,12,17.0,2010,0.24320452,B,B,5,1564,0,540.0,0,0,B,192023.08,0,1,0,1,0,1,511,2905.763
16793,53,1.0,33.258972,19.576424,6.0,6,12.0,1972,0.31392455,B,B,22,4625,11,3855.0,2,10,B,201307.94,0,1,0,1,0,1,174,4835.4014
1493,34,3.0,97.450554,91.26368,3.0,6,4.0,2016,0.069753364,B,B,53,13670,4,,1,11,B,347575.9,0,1,0,1,0,1,111,4338.7114
13032,106,2.0,62.914562,37.689453,10.0,5,17.0,2001,0.24603155,B,A,22,3151,4,2715.0,3,3,B,246745.72,0,1,1,0,0,1,10,4224.3447
335,34,3.0,81.65298,32.78126,3.0,5,1.0,1977,0.069753364,B,B,53,13670,4,,1,11,B,314648.97,0,1,0,1,0,1,111,4338.7114
4605,11,2.0,58.631805,33.127716,9.0,4,16.0,1978,0.000169676,B,B,36,5992,0,,1,1,B,244105.86,0,1,0,1,0,1,129,4055.9749
6705,6,2.0,61.356762,32.78126,3.0,9,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,167075.16,0,1,0,1,0,1,511,2905.763
8766,8,3.0,68.51355,47.98156,6.0,2,12.0,1979,0.43788525,B,B,23,5735,3,1084.0,0,5,B,250072.8,0,1,0,1,0,1,142,4022.329
10711,7,2.0,65.980286,28.232864,19.794086,6,18.0,2009,0.13061781,B,B,39,10418,9,900.0,1,9,B,373291.34,0,1,0,1,0,1,92,4489.8193
13898,26,2.0,77.62115,41.83848,14.0,11,30.0,2010,0.0,B,B,36,6714,2,2672.0,0,2,B,418932.2,0,1,0,1,0,1,65,4718.3667
11699,28,1.0,39.562786,18.912327,7.0,13,17.0,2002,0.42882583,B,B,25,5011,8,730.0,0,2,B,173629.33,0,1,0,1,0,1,79,4373.9766
2771,90,2.0,54.068176,36.24394,9.0,13,17.0,2006,0.24603155,B,A,22,3151,4,2715.0,3,3,B,286576.56,0,1,1,0,0,1,72,4405.3716
14520,187,1.0,40.07578,17.729286,10.0,8,16.0,2004,0.041116353,B,B,53,14892,4,,1,4,B,155012.2,0,1,0,1,0,1,10,3609.655
11423,1,1.0,42.02378,32.78126,3.0,14,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,151215.19,0,1,0,1,0,1,652,3212.334
8110,2,2.0,57.32524,36.939182,9.0,17,16.0,1980,0.13061781,B,B,39,10418,9,900.0,1,9,B,250332.23,0,1,0,1,0,1,78,4560.2046
4688,46,1.0,31.9114,18.950384,5.0,4,5.0,1966,0.18878376,B,B,31,6137,4,,0,1,B,157112.12,0,1,0,1,0,1,119,4439.8765
15229,6,1.0,62.0076,60.92506,3.0,3,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,195493.3,0,1,0,1,0,1,511,2905.763
4138,34,1.0,38.549004,23.289572,8.0,7,17.0,1996,0.069753364,B,B,53,13670,4,,1,11,B,177754.08,0,1,0,1,0,1,111,4338.7114
16219,101,2.0,44.796093,29.147116,5.0,6,5.0,1966,0.03869299,B,B,28,6533,1,1015.0,2,5,B,173498.19,0,1,0,1,0,1,97,4177.75
1144,23,1.0,43.23878,32.78126,3.0,12,25.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,129723.266,0,1,0,1,0,1,565,2284.1086
9769,12,1.0,40.80184,22.651255,10.0,16,22.0,1988,0.0907991,B,B,74,19083,2,,5,15,B,184541.62,0,1,0,1,0,1,64,4106.496
11956,62,3.0,86.2215,10.0,3.0,3,15.0,2017,0.072157584,B,B,2,629,1,,0,0,A,167544.25,0,1,0,1,1,0,247,2818.7493
6347,105,2.0,44.62136,27.985708,5.0,8,9.0,1973,0.040242765,B,B,25,3478,11,2729.0,3,1,B,211455.72,0,1,0,1,0,1,55,4670.074
4440,139,3.0,66.7448,42.32575,7.0,2,5.0,1960,0.12209035,B,B,29,6566,7,1894.0,4,0,B,294520.66,0,1,0,1,0,1,14,4219.25
14434,67,2.0,59.263203,30.650852,8.0,6,24.0,2007,0.10045574,B,B,43,7227,0,,1,6,A,243328.5,0,1,0,1,1,0,61,4223.6284
4705,99,3.0,69.98245,43.516285,9.0,4,14.0,1978,0.03349371,B,B,66,10573,1,1322.0,3,8,B,239422.81,0,1,0,1,0,1,97,3938.3296
14468,67,2.0,50.91998,27.075245,5.0,5,9.0,1976,0.10045574,B,B,43,7227,0,,1,6,A,200409.67,0,1,0,1,1,0,61,4223.6284
10864,1,1.0,42.95017,41.82828,3.0,11,17.0,2016,0.007122317,B,B,1,264,0,,0,1,B,135101.94,0,1,0,1,0,1,652,3212.334
8138,62,1.0,42.529934,19.315714,11.0,10,14.0,2017,0.072157584,B,B,2,629,1,,0,0,A,116368.72,0,1,0,1,1,0,247,2818.7493
258,9,2.0,65.712166,32.78126,3.0,9,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,207533.36,0,1,0,1,0,1,294,3266.0254
1876,86,1.0,39.474663,21.069464,9.0,5,12.0,2010,0.16197556,B,A,31,7010,5,4508.0,3,7,B,177820.83,0,1,1,0,0,1,27,4712.3267
2164,53,2.0,60.721363,43.00544,8.0,13,24.0,2016,0.049637258,B,B,34,7759,0,229.0,1,3,B,331938.9,0,1,0,1,0,1,174,4835.4014
3583,96,2.0,54.456097,34.637352,9.0,7,17.0,2005,0.041116353,B,B,53,14892,4,,1,4,B,245334.69,0,1,0,1,0,1,71,3987.2205
7441,62,3.0,114.734474,112.58908,34.420345,3,3.0,2015,0.072157584,B,B,2,629,1,,0,0,A,315245.53,0,1,0,1,1,0,247,2818.7493
9832,46,2.0,55.350414,36.56679,9.0,1,17.0,1985,0.18878376,B,B,31,6137,4,,0,1,B,201547.36,0,1,0,1,0,1,119,4439.8765
4843,61,2.0,56.29633,32.09671,8.0,4,12.0,1982,0.30032253,B,B,52,10311,6,,1,9,B,258615.8,0,1,0,1,0,1,118,4344.9434
13298,129,3.0,67.60931,47.36272,9.0,11,12.0,1976,0.05194206,B,B,17,4017,7,800.0,2,0,B,198695.14,0,1,0,1,0,1,43,4575.016
16070,93,1.0,38.833508,20.537813,9.0,9,16.0,1986,0.52186704,B,B,25,6149,0,,0,0,B,144421.39,0,1,0,1,0,1,73,3119.4456
16753,62,3.0,89.5736,32.78126,3.0,10,9.0,2014,0.072157584,B,B,2,629,1,,0,0,A,233681.47,0,1,0,1,1,0,247,2818.7493
251,27,1.0,52.29677,45.148884,9.0,3,12.0,2019,0.072157584,B,B,2,629,1,,0,0,A,140129.28,0,1,0,1,1,0,851,2766.0232
11632,96,3.0,88.88597,48.21362,11.0,25,24.0,2004,0.041116353,B,B,53,14892,4,,1,4,B,386301.97,0,1,0,1,0,1,71,3987.2205
5757,52,3.0,79.75633,32.78126,3.0,15,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,218452.8,0,1,0,1,0,1,143,3089.185
9343,10,3.0,64.62384,46.095627,7.0,13,12.0,1974,0.08903972,B,B,33,7976,5,,0,11,B,251464.95,0,1,0,1,0,1,56,4377.498
12607,75,1.0,34.68362,21.418491,5.0,5,5.0,1961,0.12209035,B,B,29,6566,7,1894.0,4,0,B,147369.44,0,1,0,1,0,1,66,4207.484
10768,1,1.0,41.35515,32.78126,3.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,146037.55,0,1,0,1,0,1,652,3212.334
4814,120,2.0,47.091415,30.291185,5.0,11,9.0,1972,0.34107193,B,B,27,5664,48,2300.0,3,11,B,219100.75,0,1,0,1,0,1,26,4736.922
9759,115,2.0,55.372494,34.994507,6.0,2,5.0,1958,1.8e-09,B,B,16,3681,73,1815.0,2,5,B,362991.34,0,1,0,1,0,1,5,5159.7764
4456,113,2.0,45.86487,29.459885,5.0,7,5.0,1961,0.060753047,B,B,15,2787,2,520.0,0,7,B,204655.83,0,1,0,1,0,1,41,4491.923
9344,17,3.0,79.933044,50.623634,10.0,7,16.0,1979,0.000991363,B,B,33,6783,3,,1,9,B,381344.9,0,1,0,1,0,1,59,5200.604
961,23,1.0,30.152348,10.0,3.0,5,15.0,2014,0.03465608,B,B,0,168,0,,0,0,B,64530.703,0,1,0,1,0,1,565,2284.1086
1281,17,2.0,61.58495,41.182396,9.0,9,8.0,1961,0.0,B,B,25,5027,4,46.0,1,1,B,417268.8,0,1,0,1,0,1,59,5200.604
16058,29,3.0,55.88505,38.95992,5.0,2,5.0,1960,0.086885266,B,B,10,2277,2,1547.0,0,0,B,194076.44,0,1,0,1,0,1,89,4145.3677
6614,44,3.0,58.28632,45.68874,5.0,1,9.0,1972,0.12219048,B,B,25,4724,2,1308.0,1,3,B,237414.12,0,1,0,1,0,1,104,4572.484
1304,30,1.0,42.19457,32.78126,3.0,10,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,129198.86,0,1,0,1,0,1,228,2849.4146
2669,6,2.0,64.39362,63.856617,3.0,17,17.0,2014,0.24320452,B,B,5,1564,0,540.0,0,0,B,174698.97,0,1,0,1,0,1,511,2905.763
15425,28,1.0,36.438282,18.403963,7.0,6,5.0,1958,0.11853738,B,B,30,6207,1,1183.0,1,0,B,160891.08,0,1,0,1,0,1,79,4373.9766
4521,6,2.0,65.409966,32.78126,3.0,18,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,191205.27,0,1,0,1,0,1,511,2905.763
9687,85,1.0,41.86619,20.855406,10.0,6,22.0,1987,0.03717782,B,B,52,11217,1,2300.0,1,7,B,244361.52,0,1,0,1,0,1,76,4134.228
4202,128,2.0,55.358456,34.303295,11.0,3,19.0,2000,0.0,B,B,27,4798,0,30.0,2,8,B,238229.03,0,1,0,1,0,1,64,4312.128
14473,27,2.0,65.687004,32.78126,3.0,9,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,198730.69,0,1,0,1,0,1,851,2766.0232
12812,100,2.0,45.684715,30.173113,5.0,10,9.0,1972,0.20014681,B,B,23,3975,8,770.0,2,0,B,241669.14,0,1,0,1,0,1,25,5093.9297
431,61,1.0,42.614334,22.401525,8.0,1,12.0,1985,0.30032253,B,B,52,10311,6,,1,9,B,183186.4,0,1,0,1,0,1,118,4344.9434
6527,84,3.0,70.51511,39.666637,5.0,6,5.0,1956,0.14966637,B,B,22,4789,2,4087.0,4,1,B,281272.44,0,1,0,1,0,1,80,4142.9463
9890,6,1.0,43.075115,45.75685,3.0,15,25.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,155981.39,0,1,0,1,0,1,511,2905.763
9852,137,2.0,64.87732,38.682858,8.0,8,8.0,1956,0.20014681,B,B,23,3975,8,770.0,2,0,B,90930.8,0,1,0,1,0,1,9,5726.481
2093,13,1.0,42.66048,20.7123,8.0,14,12.0,2004,0.0907991,B,B,74,19083,2,,5,15,B,179353.5,0,1,0,1,0,1,97,4215.115
5550,113,2.0,68.0718,35.119408,10.0,23,22.0,2002,0.050755568,B,B,24,5469,1,145.0,0,1,B,354783.1,0,1,0,1,0,1,41,4491.923
5519,124,3.0,84.89575,53.6802,8.0,4,9.0,1958,0.16909109,B,B,19,3856,10,,2,5,B,524131.66,0,1,0,1,0,1,43,5070.3765
8734,44,2.0,46.20956,25.726076,6.0,3,16.0,1974,0.12219048,B,B,25,4724,2,1308.0,1,3,B,232586.77,0,1,0,1,0,1,104,4572.484
2634,89,3.0,73.91662,47.581802,8.0,4,15.0,1971,0.0,B,B,25,5027,4,46.0,1,1,B,467642.0,0,1,0,1,0,1,24,5609.118
253,90,2.0,42.507046,24.061594,6.0,13,12.0,1969,0.26508868,B,B,37,5288,0,1937.0,3,2,B,193286.0,0,1,0,1,0,1,72,4405.3716
6650,84,3.0,54.94966,41.870106,6.0,2,5.0,1962,0.006076152,B,B,30,5285,0,645.0,6,6,B,235946.89,0,1,0,1,0,1,80,4142.9463
6590,11,1.0,32.384,22.613323,6.0,10,9.0,1972,0.000169676,B,B,36,5992,0,,1,1,B,151026.16,0,1,0,1,0,1,129,4055.9749
9427,27,1.0,43.154324,22.590729,10.0,13,17.0,2013,0.21140121,B,B,9,1892,0,,0,1,B,66242.6,0,1,0,1,0,1,851,2766.0232
10728,6,2.0,56.055824,31.122702,9.0,5,17.0,2011,0.24320452,B,B,5,1564,0,540.0,0,0,B,85423.59,0,1,0,1,0,1,511,2905.763
9223,9,3.0,86.39226,84.05824,3.0,6,6.0,2017,0.16153175,B,B,25,5648,1,30.0,2,4,B,235852.75,0,1,0,1,0,1,294,3266.0254
3856,13,2.0,55.83275,35.96711,9.0,19,17.0,1999,0.0907991,B,B,74,19083,2,,5,15,B,241068.9,0,1,0,1,0,1,97,4215.115
3023,96,1.0,38.625072,23.762144,8.0,16,17.0,1997,0.041116353,B,B,53,14892,4,,1,4,B,171461.0,0,1,0,1,0,1,71,3987.2205
9159,27,1.0,32.4818,31.677727,3.0,10,25.0,1977,0.072157584,B,B,2,629,1,,0,0,A,99838.19,0,1,0,1,1,0,851,2766.0232
8511,21,3.0,59.101257,40.219585,5.0,6,5.0,1958,0.034331497,B,B,25,5487,3,,0,4,B,149240.73,0,1,0,1,0,1,165,4084.277
6432,6,1.0,44.965492,32.78126,3.0,5,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,124480.62,0,1,0,1,0,1,511,2905.763
15082,3,3.0,74.705696,45.41711,8.0,9,14.0,1997,0.26508868,B,B,37,5288,0,1937.0,3,2,B,402216.53,0,1,0,1,0,1,82,3783.7905
14465,5,1.0,45.98925,10.0,3.0,7,1.0,2015,0.15081754,B,B,16,3433,4,2643.0,4,5,B,282277.5,0,1,0,1,0,1,34,4702.9775
14702,178,4.0,82.62372,60.541683,7.0,3,7.0,1960,0.4605564,B,B,20,4386,14,,1,5,B,380689.47,0,1,0,1,0,1,7,5109.5996
8452,93,1.0,39.45827,19.67489,10.0,5,21.0,2013,0.050900057,B,B,43,10621,1,30.0,2,3,B,137045.06,0,1,0,1,0,1,73,3119.4456
13102,14,1.0,36.79657,23.443823,9.0,12,12.0,1974,0.042031586,B,B,37,6856,84,1940.0,2,5,B,179619.36,0,1,0,1,0,1,17,4823.3037
